"Source","Enseigne","Adresse_postale","Code_postal","Commune","Telephone","Note_globale","Nombre_d_avis","Horaires_lundi","Horaires_mardi","Horaires_mercredi","Horaires_jeudi","Horaires_vendredi","Horaires_samedi","Horaires_dimanche","Prestations_Boissons","Prestations_Burgers","Prestations_Desserts","Prestations_Grillades","Prestations_Kebab","Prestations_Lahmacun/Pide","Prestations_Pizzas","Prestations_Plats/Assiettes","Prestations_Salades","Prestations_Sandwichs","Services_Accès_handicapés","Services_Broche_faite_Maison","Services_Carte_de_fidélité","Services_Certificat_halal","Services_Frîtes_fraiches_Maison","Services_Groupes_acceptés","Services_Menu_enfant","Services_Pain_fait_Maison","Services_Parking","Services_Réduction_étudiants","Services_Restauration_à_emporter","Services_Restauration_sur_place","Services_Salle_avec_télévision","Services_Salle_climatisée","Services_Service_de_livraison","Services_Terrasse","Services_Thé_offert","Services_Wifi_gratuit","Tarifs","Note_Accueil","Note_Hygiene","Note_Fraicheur","Note_Crudites","Note_Sauces","Note_Viandes","Note_Frites","Note_Pain","Note_Quantite","Note_Qualiteprix","BD_Adresse_Longitude","BD_Adresse_Latitude","BD_Adresse_Score"
"https://www.kebab-frites.com/kebab/sandwicherie-grec-paris-15.html","Sandwicherie Grec","67 rue Brancion",75015.,"Paris 15","01 48 28 85 94",4.8,7.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites + Boisson 6.00€ ",5.,4.,4.,4.,4.,4.,5.,5.,4.,5.,2.303361,48.832442,0.8881652037617555
"https://www.kebab-frites.com/kebab/cambronne-express-paris-15.html","Cambronne Express","4 boulevard Garibaldi",75015.,"Paris 15","01 45 67 05 47",4.2,9.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ",4.,4.,3.,4.,3.,3.,4.,4.,5.,4.,2.302415,48.847461,0.9024615584415583
"https://www.kebab-frites.com/kebab/antalya-paris-15.html","Antalya","18 rue de l'arrivée",75015.,"Paris 15","",3.9,6.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",3.,4.,3.,3.,3.,4.,4.,4.,4.,4.,2.321508,48.843146,0.8928508264462809
"https://www.kebab-frites.com/kebab/savour-paris-15.html","Savour","46 rue Dutot",75015.,"Paris 15","01 42 30 94 18",5.4,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ",6.,6.,6.,4.,6.,5.,4.,6.,5.,6.,2.309327,48.839363,0.8735921678321676
"https://www.kebab-frites.com/kebab/snack-beyrouth-paris-15.html","Snack Beyrouth","59 rue de Vouillé",75015.,"Paris 15","",5.,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",5.,5.,5.,5.,5.,5.,5.,5.,5.,5.,2.309635,48.833549,0.8918989149560117
"https://www.kebab-frites.com/kebab/house-food-paris-15.html","House Food","76 rue de la procession",75015.,"Paris 15","01 43 21 20 53",3.7,6.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ",4.,3.,3.,3.,4.,3.,3.,4.,3.,4.,2.310558,48.836025,0.9076344717444716
"https://www.kebab-frites.com/kebab/kebab-dary-food-paris-15.html","Kebab Dary Food","54 rue Fondary",75015.,"Paris 15","",4.4,2.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Kebab Kebab + Frites 5.00€ ",4.,4.,5.,3.,4.,4.,4.,4.,4.,4.,2.296298,48.846835,0.8835346753246752
"https://www.kebab-frites.com/kebab/resto-lespoir-paris-15.html","Resto L'Espoir","41 rue des Entrepreneurs",75015.,"Paris 15","",4.,7.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ",4.,3.,3.,3.,3.,4.,4.,4.,4.,4.,2.286869,48.846179,0.9089733014354067
"https://www.kebab-frites.com/kebab/paris-victor-paris-15.html","Paris Victor","17 boulevard Victor",75015.,"Paris 15","",4.6,3.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ",4.,4.,4.,5.,5.,5.,3.,5.,5.,5.,2.283153,48.834909,0.8974062809917355
"https://www.kebab-frites.com/kebab/traiteur-grec-paris-15.html","Traiteur Grec","93 rue Lecourbe",75015.,"Paris 15","",3.9,1.,"11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","11h00-23h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.60€ ",4.,4.,4.,4.,4.,3.,4.,4.,4.,4.,2.303966,48.842882,0.8925052037617555
"https://www.kebab-frites.com/kebab/grenelle-food-paris-15.html","Grenelle Food","105 Boulevard de Grenelle",75015.,"Paris 15","",2.3,6.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.00€ ",2.,2.,2.,2.,1.,2.,2.,2.,2.,2.,2.297199,48.849519,0.9130653846153847
"https://www.kebab-frites.com/kebab/istanbul-paris-15.html","Istanbul","159 rue saint charles",75015.,"Paris 15","01 40 60 61 90",2.,1.,"n.c","n.c","n.c","n.c","n.c","n.c","n.c","OUI","OUI","NON","NON","OUI","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ",4.,3.,1.,2.,2.,2.,1.,2.,1.,2.,2.281947,48.842324,0.9069070129870128
