"Source","Enseigne","Adresse_postale","Code_postal","Commune","Telephone","Note_globale","Nombre_d_avis","Horaires_lundi","Horaires_mardi","Horaires_mercredi","Horaires_jeudi","Horaires_vendredi","Horaires_samedi","Horaires_dimanche","Prestations_Boissons","Prestations_Burgers","Prestations_Desserts","Prestations_Grillades","Prestations_Kebab","Prestations_Lahmacun/Pide","Prestations_Pizzas","Prestations_Plats/Assiettes","Prestations_Salades","Prestations_Sandwichs","Services_Accès_handicapés","Services_Broche_faite_Maison","Services_Carte_de_fidélité","Services_Certificat_halal","Services_Frîtes_fraiches_Maison","Services_Groupes_acceptés","Services_Menu_enfant","Services_Pain_fait_Maison","Services_Parking","Services_Réduction_étudiants","Services_Restauration_à_emporter","Services_Restauration_sur_place","Services_Salle_avec_télévision","Services_Salle_climatisée","Services_Service_de_livraison","Services_Terrasse","Services_Thé_offert","Services_Wifi_gratuit","Tarifs","Note_Accueil","Note_Hygiene","Note_Fraicheur","Note_Crudites","Note_Sauces","Note_Viandes","Note_Frites","Note_Pain","Note_Quantite","Note_Qualiteprix"
"https://www.kebab-frites.com/kebab/lanatolie-paris-18.html","L'Anatolie","57 rue caulaincourt","75018","Paris 18","01 42 55 62 65","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-60-paris-18.html","Le 60","60 rue du Ruisseau","75018","Paris 18","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-riyad-parisien-paris-18.html","Le Riyad Parisien","59 rue Ordener","75018","Paris 18","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/restaurant-redo-paris-18.html","Restaurant Redo","48 Avenue de Saint Ouen","75018","Paris 18","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/mehmet-paris-18.html","Mehmet","43 rue Ramey","75018","Paris 18","06 43 26 18 75","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-berlinois-paris-18.html","Le Berlinois","64 Bis Rue Du Ruisseau","75018","Paris 18","06 51 38 16 32","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/la-machoi-paris-18.html","La Machoi","98 boulevard de Rochechouart","75018","Paris 18","01 42 64 72 40","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/restaurant-ephese-paris-18.html","Restaurant Ephese","58 Rue Doudeauville","75018","Paris 18","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/cilgi-kebab-paris-19.html","Cilgi Kebab","71 Rue De Belleville","75019","Paris 19","01 42 38 29 51","6","3","10h30-23h30 ","10h30-23h30 ","10h30-23h30 ","10h30-23h30 ","10h30-23h30 ","10h30-23h30 ","Fermé","OUI","OUI","NON","OUI","OUI","NON","OUI","NON","OUI","OUI","OUI","OUI","NON","OUI","OUI","OUI","NON","OUI","NON","NON","OUI","OUI","OUI","NON","NON","OUI","NON","NON","Aucun tarif renseigné. ","6","6","6","6","6","6","6","6","6","6"
"https://www.kebab-frites.com/kebab/restaurant-adana-paris-19.html","Restaurant Adana","190 Rue de Crimée","75019","Paris 19","","5.2","13","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","5","5","5","5","5","4","5","5","5"
"https://www.kebab-frites.com/kebab/taksim-paris-19.html","Taksim","170 avenue Jean Jaures","75019","Paris 19","","6","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","OUI","OUI","OUI","OUI","NON","OUI","NON","OUI","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","OUI","NON","NON","NON","NON","Aucun tarif renseigné. ","6","6","6","6","6","6","6","6","6","6"
"https://www.kebab-frites.com/kebab/les-delices-damour-paris-19.html","Les délices d'amour","10 avenue Jean Jaurès","75019","Paris 19","","4.5","24","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","4","4","4","4","4","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/istanbul-gourmand-paris-19.html","Istanbul Gourmand","206 Avenue Jean Jaures","75019","Paris 19","","3.5","7","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","3","3","3","3","3","3","3","3","4","3"
"https://www.kebab-frites.com/kebab/papy-youda-paris-19.html","Papy Youda","1 Bis Rue Goubet","75019","Paris 19","01 42 08 23 32","5.3","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","4","6","6","6","6","4","4","6","5","6"
"https://www.kebab-frites.com/kebab/delices-dantalya-paris-19.html","Délices d'Antalya","190 Boulevard de la Villette","75019","Paris 19","01 42 02 80 92","4.2","4","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","4","4","4","4","3","3","3","4","5","4"
"https://www.kebab-frites.com/kebab/grill-bosphore-paris-19.html","Nefis kebab","8 B Rue Saint Nicolas","90100","Delle","03 84 36 29 64","3.8","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","4","3","3","3","4","3","4","4","4","4"
"https://www.kebab-frites.com/kebab/restaurant-du-parc-paris-19.html","Restaurant Du Parc","1 Rue Adolphe Mille","75019","Paris 19","","4.2","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","4","3","4","4","4","4","4","4","4"
"https://www.kebab-frites.com/kebab/restaurant-akdeniz-paris-19.html","Restaurant Akdeniz","64 avenue de Flandre","75019","Paris 19","","3.1","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","3","3","2","2","2","3","3","3","3","3"
"https://www.kebab-frites.com/kebab/anamour-paris-paris-19.html","Anamour Paris","3 Avenue Jean Jaures","75019","Paris 19","01 42 45 01 40","4.9","4","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","5","4","5","5","5","4","5","4","5"
"https://www.kebab-frites.com/kebab/grec-doner-kebab-paris-19.html","Grec Doner Kebab","253 rue de Belleville","75019","Paris 19","","5.5","4","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","5","5","5","5","5","5","5","5","5","5"
"https://www.kebab-frites.com/kebab/la-capitale-paris-19.html","La capitale","32 avenue de flandre","75019","Paris 19","01 40 35 66 41","5.5","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","6","5","5","6","6","5","4","6","4","6"
"https://www.kebab-frites.com/kebab/restaurant-des-princes-paris-19.html","Restaurant des Princes","10 Avenue de Flandre","75019","Paris 19","","4.7","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","4","5","5","5","5","4","4","5","3","5"
"https://www.kebab-frites.com/kebab/le-kervan-paris-19.html","Le Kervan","64 boulevard de la villette","75019","Paris 19","","3.7","4","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ","4","3","3","3","3","3","3","3","4","3"
"https://www.kebab-frites.com/kebab/snack-ugarite-paris-19.html","Snack Ugarite","57 Rue de Belleville","75019","Paris 19","01 48 03 31 26","4.6","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","4","4","3","5","5","5","4","5","5","5"
"https://www.kebab-frites.com/kebab/restaurant-gulum-paris-19.html","Restaurant Gulum","82 Avenue de Flandre","75019","Paris 19","","6","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","6","6","6","6","6","6","6","6","6","6"
"https://www.kebab-frites.com/kebab/restaurant-enginar-paris-19.html","Restaurant Enginar","153 rue De Crimée","75019","Paris 19","01 53 19 95 59","4.7","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","5","3","4","5","6","5","5","5","4","5"
"https://www.kebab-frites.com/kebab/restaurant-doy-paris-19.html","Restaurant Doy","102 boulevard de la Villette","75019","Paris 19","01 42 38 11 20","4.5","1","09h00-00h00 ","09h00-00h00 ","09h00-00h00 ","09h00-00h00 ","09h00-02h00 ","09h00-02h00 ","Fermé","OUI","OUI","OUI","OUI","OUI","NON","OUI","NON","OUI","OUI","NON","OUI","NON","OUI","NON","OUI","NON","OUI","NON","NON","OUI","OUI","OUI","OUI","NON","OUI","NON","OUI","Aucun tarif renseigné. ","6","5","5","4","4","4","4","4","4","5"
"https://www.kebab-frites.com/kebab/le-soleil-de-bodrum-paris-19.html","Le soleil de Bodrum","77 avenue Jean Jaures","75019","Paris 19","","2.5","8","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","11h00-02h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.00€ ","3","2","2","2","2","2","1","2","2","2"
"https://www.kebab-frites.com/kebab/oasis-geode-paris-19.html","Oasis Géode","23 avenue Corentin Cariou","75019","Paris 19","01 40 35 43 43","3.4","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","4","3","3","3","3","2","3","4","4","3"
"https://www.kebab-frites.com/kebab/al-haeche-paris-19.html","Al Haeche","26 Rue Manin","75019","Paris 19","01 53 38 57 81","2.9","1","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","NON","NON","Aucun tarif renseigné. ","1","5","3","3","4","4","2","3","1","3"
"https://www.kebab-frites.com/kebab/efendi-grill-house-paris-19.html","Efendi Grill House","175 Avenue De Flandre","75019","Paris 19","09 51 28 27 27","3.1","2","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","3","2","2","3","3","3","2","3","2","3"
"https://www.kebab-frites.com/kebab/my-french-kebab-paris-19.html","My French Kebab","136 Rue Crimée","75019","Paris 19","07 78 54 24 04","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/avs--a-votre-service--paris-19.html","Nefis kebab","8 B Rue Saint Nicolas","90100","Delle","03 84 36 29 64","3.8","3","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","4","3","3","3","4","3","4","4","4","4"
"https://www.kebab-frites.com/kebab/le-best-one-paris-19.html","Le Best One","20 Rue Barbanegre","75019","Paris 19","01 40 37 00 00","0","0","18h00-03h00 ","18h00-03h00 ","18h00-03h00 ","18h00-03h00 ","18h00-03h00 ","18h00-03h00 ","Fermé","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","OUI","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/ariana-paris-19.html","Ariana","100 avenue de Flandre","75019","Paris 19","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/golden-food-paris-19.html","Golden Food","132 boulevard de la Villette","75019","Paris 19","09 52 53 03 88","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.50€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/kingfood-paris-19.html","Kingfood","107 Rue Manin","75019","Paris 19","06 01 72 75 88","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/paris-istambul-paris-19.html","Paris Istambul","343 rue de belleville","75019","Paris 19","01 40 40 75 53","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/ersar-paris-19.html","Ersar","197 rue de crimée","75019","Paris 19","01 46 07 09 84","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/le-soleil-paris-19.html","Le Soleil","146 avenue de Flandre","75019","Paris 19","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/rihab-paris-19.html","Rihab","50 Boulevard Serurier","75019","Paris 19","01 42 49 55 47","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.00€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/station-jaures-paris-19.html","Station Jaurès","74 Boulevard Jean Jaurès","75019","Paris 19","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/oroyal-restaurant-kebab-pizza-tacos-paris-19.html","O’royal Restaurant /kebab Pizza Tacos","7 Bis Rue Riquet","75019","Paris 19","09 86 35 17 09","0","0","11h00-00h30 ","11h00-00h30 ","11h00-00h30 ","11h00-00h30 ","11h00-00h30 ","11h00-00h30 ","11h00-00h30 ","OUI","NON","OUI","OUI","OUI","NON","OUI","NON","OUI","OUI","OUI","OUI","OUI","OUI","NON","OUI","OUI","OUI","NON","NON","OUI","OUI","OUI","NON","NON","OUI","OUI","OUI","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/sandwicherie-grec-paris-19.html","Sandwicherie Grec","Place des fêtes","75019","Paris 19","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 4.50€ ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/la-croisette-paris-19.html","La Croisette","68 avenue de flandre","75019","Paris 19","01 40 38 02 89","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/galatasaray-paris-19.html","Galatasaray","Avenue jean jaures","75019","Paris 19","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/kebab-city-paris-19.html","Kebab City","2 Rue Doct Potain","75019","Paris 19","01 73 73 87 74","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/basis-paris-19.html","Basis","79 Rue De Belleville","75019","Paris 19","01 42 06 17 09","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","n.c.","Aucun tarif renseigné. ","0","0","0","0","0","0","0","0","0","0"
"https://www.kebab-frites.com/kebab/delhadje-paris-19.html","Delhadje","95 rue Compans","75019","Paris 19","","0","0","n.c","n.c","n.c","n.c","n.c","n.c","n.c","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","NON","OUI","NON","NON","NON","NON","NON","NON","Kebab Kebab + Frites 5.60€ ","0","0","0","0","0","0","0","0","0","0"
